crypto_name,date,price,market_cap,volume,ingestion_timestamp
ethereum,2026-02-12 05:02:19.242,1965.1467155613375,237188762703.30948,24079695187.774452,2026-03-03 01:20:38.901277
ethereum,2026-02-12 06:03:12.768,1968.2084918064193,237582655067.7004,23828854039.145332,2026-03-03 01:20:38.901278
ethereum,2026-02-12 07:02:33.453,1970.55273785167,237805126156.36517,20543342290.65835,2026-03-03 01:20:38.901279
ethereum,2026-02-12 08:03:12.270,1968.3946955037566,237547767348.18323,22230929861.443268,2026-03-03 01:20:38.901280
ethereum,2026-02-12 09:00:27.285,1963.4602747238164,236787525884.893,23038375163.525566,2026-03-03 01:20:38.901281
ethereum,2026-02-12 10:02:47.137,1980.7289856255647,239316725394.52353,23110168970.79407,2026-03-03 01:20:38.901281
ethereum,2026-02-12 11:03:19.063,1992.50090816668,240383161570.03635,22440243359.07385,2026-03-03 01:20:38.901282
ethereum,2026-02-12 12:03:17.303,1989.0147304942466,240111625089.52472,22504486974.624367,2026-03-03 01:20:38.901283
ethereum,2026-02-12 13:03:24.174,1979.6398455846963,238908191084.0519,22776458846.523407,2026-03-03 01:20:38.901284
ethereum,2026-02-12 14:02:58.779,1993.5774893539829,240023996177.799,21480389122.819984,2026-03-03 01:20:38.901285
ethereum,2026-02-12 15:02:41.111,1978.816258475786,239117548739.04092,20244701929.098156,2026-03-03 01:20:38.901286
ethereum,2026-02-12 16:00:14.097,1948.2388957444778,236139172991.94308,19550813077.884895,2026-03-03 01:20:38.901286
ethereum,2026-02-12 17:03:11.999,1907.1237793606736,230147627046.30917,19673963250.320816,2026-03-03 01:20:38.901287
ethereum,2026-02-12 18:02:19.301,1909.114410362576,230346784164.29437,19334896972.883377,2026-03-03 01:20:38.901288
ethereum,2026-02-12 19:03:21.142,1917.3038913310327,231434509970.15952,20125489015.5734,2026-03-03 01:20:38.901289
ethereum,2026-02-12 20:01:14.387,1924.3299632989938,232660500276.57495,19525808936.679367,2026-03-03 01:20:38.901290
ethereum,2026-02-12 21:01:36.466,1914.6498101838463,231065584286.61337,20055990674.271156,2026-03-03 01:20:38.901290
ethereum,2026-02-12 22:03:04.449,1921.7171515141426,231931165747.89795,18547117307.337574,2026-03-03 01:20:38.901291
ethereum,2026-02-12 23:01:39.513,1941.4743898224851,234070059603.9561,19427316487.601364,2026-03-03 01:20:38.901292
ethereum,2026-02-13 00:02:26.949,1945.1664060325418,235074846007.31265,19421275178.180984,2026-03-03 01:20:38.901293
ethereum,2026-02-13 01:03:05.298,1932.4057671558767,233314138032.28476,19222635168.147717,2026-03-03 01:20:38.901294
ethereum,2026-02-13 02:03:12.906,1941.255256881003,234167003733.10385,20341378650.35641,2026-03-03 01:20:38.901295
ethereum,2026-02-13 03:04:13.868,1947.6535195086722,235103114747.1242,20069377984.853615,2026-03-03 01:20:38.901295
ethereum,2026-02-13 04:02:56.601,1950.9623456852485,235326921261.3154,19328864014.63674,2026-03-03 01:20:38.901296
ethereum,2026-02-13 05:03:16.128,1943.737701130771,234809052620.96616,20327087987.555805,2026-03-03 01:20:38.901298
ethereum,2026-02-13 06:03:34.261,1933.6047686794354,233479224615.24106,19915225453.73418,2026-03-03 01:20:38.901298
ethereum,2026-02-13 07:00:48.956,1933.1574399660385,232806411784.87936,16703220780.025528,2026-03-03 01:20:38.901299
ethereum,2026-02-13 08:03:30.118,1934.7948359681202,233706423449.22946,19901514911.60949,2026-03-03 01:20:38.901300
ethereum,2026-02-13 09:04:02.487,1956.7635496630985,236223567832.60086,19228115757.114624,2026-03-03 01:20:38.901301
ethereum,2026-02-13 10:02:36.359,1960.6018867280807,236556356628.1241,19362764781.390236,2026-03-03 01:20:38.901302
ethereum,2026-02-13 11:02:35.254,1958.121328690087,236371179601.34982,20085095119.09027,2026-03-03 01:20:38.901303
ethereum,2026-02-13 12:00:37.465,1958.816246996486,236422420557.10712,18986511425.09887,2026-03-03 01:20:38.901303
